3K2Srho6NCF3o9MswGR76H;170108.0;indie r&b|uk alternative hip hop;Bakar;67
3lWr0BTSW10qY5fajZjKSK;21656.0;russian alternative rock|russian punk|russian punk rock|russian rock|russian ska;Последние Танки В Париже;33
6hDNyaAMX0SXk2IQbqVY75;11166.0;anime;Mikuni Shimokawa;39
0WjQnf1rQ0tY84gGgjrQQ9;149587.0;israeli mediterranean;Benaia Barabi;50
1LKv4dX5LSRh6DyVkGQu1k;176.0;entehno;Danai Stratigopoulou;1
6gcteR920pLEynlHzjSRYd;191071.0;opm|pinoy hip hop|tagalog rap;Kiyo;60
6ovcFUr31ei4FmtLIXtyNa;167.0;french orchestra|orchestra;Orchestre Philharmonique De Strasbourg;28
1ck2Isye239BEWAEocqmTT;21547.0;classic arab pop|lebanese pop;Zaki Nassif;27
4yktH472D5pGTyY3W2rTWc;426.0;cantaditas;Kryss;29
0IH1Rx8zeWyZLVrBloZp1Q;1872.0;-;Ansel Collins;38
3HaT9rfQpizr9UDea5vYCV;1456.0;taiwan hip hop;187INC;27
7gKlmrAWqrZaSXvGdgvHJk;1469.0;-;Yarinda;20
4LLrhUqUv2Mi1NhHz0pjXd;13238.0;belgian pop;Le Motel;55
5NBY8xM51dP3UGR7bwjLD6;9204.0;doo-wop|rhythm and blues|rock-and-roll|rockabilly;Larry Williams;34
4twrMtMv4MY0x42vuaar9B;27754.0;afrikaans;Lianie May;41
2ZqXK2gIDbfE7aOvkNObPW;13175.0;-;Billie Myers;42
6qDVOAIlTaSd7HuVtkfce1;103847.0;cantautor|latin rock|rock alternativo espanol|spanish indie pop|spanish pop|spanish rock;Los Piratas;48
6fXEqmGQEt6ONuqVmwrN46;198311.0;alternative dance|australian dance|filter house|indietronica|new rave|nu disco;Bag Raiders;60
2VUi5k1ar0hmETZwmtbgUV;437.0;deep soft rock;Vapour Trails;9
72VApQDOh1q9vFK61YC4Kr;964.0;classic dutch pop;De Evening Stars;31
59KiJoJk4joMhDfJ037DDt;19447.0;pop reggaeton;Donny Caballero;37
25fqWEebq6PoiGQIHIrdtv;176131.0;bass trap|electro house|electronic trap|vapor twitch;Baauer;60
01QnL70G7R5qLz6gKst2UO;7.0;-;Soula Karagiorgi;0
1zEEFDuE1FDIX7gV1GGvcA;254.0;wind symphony;Coastal Communities Concert Band;23
0fWxURNopH4I4tB53TlUz8;59.0;-;Akis Lymouris,Gky Ziro;16
2ydE5oBt6cwsDxH1TpIFmO;379423.0;folclore salteno|folklore argentino;Los Nocheros;59
4jZ3hlCNXbDwJ4IxwhVRlU;14537.0;-;GhostRockers;32
0pPGFIKgQpsPVyL2xibLHP;0.0;-;Morten Eisner;20
4eL16btajnepgVRFUPA2hk;104.0;-;Gopal;11
3Rw6FNMYD88Lfmtm6D9R6v;467.0;musica para ninos;Karina Antonelli;36
28qGBcSoAsrhHKQiy4QFpn;1661.0;cocuk sarkilari;Sihirli Grup;36
01oUIqelrLi9NFC7Zrhea4;2522.0;folclore salteno|folklore argentino;Los 4 de Salta;20
3J1uTWBhRAAa76cJltd6tS;1803.0;-;M.V.P.;40
41vHguv5A56arhiVNrMW4z;96182.0;comic metal|spanish metal|spanish punk;Mojinos Escozios;46
0OALSP4AYi8rJfZtskNlC4;221.0;-;El Masreyen;11
2wW1j6pXi3HCiUhdZgFLBb;4571.0;kayokyoku;Miki Hirayama;26
5Zn94mKQQYVZUvhiIXeXdP;55341.0;chinese indie|mandopop|taiwan hip hop|taiwan singer-songwriter;Leo王;44
6hCo4lPE8hHJydoluW7luI;6087.0;drum and bass|hardcore breaks|jump up|jungle;DJ Ss;24
7bTU06ipFXSSzWddFheZ7B;79.0;-;Fuze(Krec);30
0wQM9GSSF8xpKemeyuLSGn;6802.0;freestyle;Nice & Wild;36
1XR1cH4QwSHPd1xdzdGCq0;6720.0;canto popular uruguayo;Los Zucara;34
4KHdmkq99PXA6QEJ2lKpA3;299264.0;east coast hip hop|electro|funk|hip hop|hip house|hip pop|new jack swing|old school hip hop|quiet storm|r&b|rap|urban contemporary;Heavy D & The Boyz;53
2FxIS6uj3aDXwHBU1Y2mBW;44448.0;turkish alt pop;Yasir Miy;55
2zvJLk0gTH7r7A5Q6X5Bq8;7795.0;desi pop|modern bollywood;Javed-Mohsin;56
00KgxI2oCcnE1DbNFJeQqZ;2349.0;svensk progg|swedish prog;Ragnarök;18
4OYPdvtRCWaLVmUrm1eiTa;14297.0;flamenco|flamenco guitar|rumba;Paco Peña;33
08b2PA6eFyugsWAk41eQKZ;112027.0;adult standards|brill building pop|bubblegum pop|classic girl group|folk rock|rock-and-roll;Lesley Gore;56
0csxoNewLFf0Ao4tLwWeAF;13221.0;-;Jon Young;33
5bq4HAtBsXZyUKkZsVjPHA;37.0;-;Richard Ellsasser;27
2broE62XTnO5k3dhDCl0cw;3024.0;vintage chanson;Rina Ketty;27
7dOCnyDR2oEa1hQlvTXvdT;45896.0;indie cafe pop|indiecoustica|neo mellow;Cody Fry;65
5OROduzvDJhGXia84G1sgI;12760.0;c-pop|classic mandopop;Pan Mei Chen;36
24K6LTZFqBAvKsorwK0iXd;35957.0;classical performance|classical piano|hungarian classical performance|hungarian classical piano;András Schiff;56
5wypD0DYAkOZ8QOfGThGC2;7495.0;-;TIN;51
7h2Y48bG543JDzEed383cx;160124.0;dance pop|grime|pop dance;Tinchy Stryder;52
7366J7gFySZQwPHL3Pfunm;5780.0;-;Down Low;37
5zj5qQnr64lVvLtMrOBbRF;1628.0;bubblegum dance;Princessa;31
1VB60EGXYtRxrIjXvrG2qT;662.0;-;Marijuana;20
4QTQJe9RbvJrEQzYPlbDCp;4172.0;-;桑田 佳祐 ＆ 奥田 民生;14
2lPFVY7fQcD3uI7g2Bmfcr;1.0;-;Max Altglass;0
7kmhtsZ70Acs1w2u1WSTpg;10475.0;brega|pop nacional antigas;Mauricio Reis;26
6BXPyhT8Ue5Trc1Q315PRm;354.0;-;Dudy Levy;18
0YSFc6ZjqSYIZnHQGBzBcF;39780.0;classic portuguese pop;Paulo Gonzo;42
6u5axd0rpDsWSmzhFfb2VB;77568.0;ambient|art pop|art rock|compositional ambient|drift|drone|electronica|experimental|fourth world|hauntology|intelligent dance music|microhouse|new isolationism|post-rock|sound art;William Basinski;47
3y9Mt0DK9qLidUVYI7caiM;271.0;-;Alex M. vs. Marc van Damme;12
6Y5o021VaeAm5iRncZhLei;16298.0;russian emo rap;Midix;47
3LqolsxleLtujDpI7fZQyj;0.0;-;Rafiq Sagar;0
2DJqfDZuuxw73GMy6ognYM;762.0;-;David Nadien;15
093xfH4ebuqPfNwgm0S3Wo;350.0;-;Sahin Gültekin;27
3nqVWAvbzRsMlhiyTcQO84;302.0;-;Clay Blaker;9
5SXR1ytzVrYGLv4EpMQERT;72127.0;idol kayo;Chisato Moritaka;43
3dg9yDheqCxT2R159pxwxn;8191.0;-;Declan;30
2NQEwAVHBNcI0tGMLlWwF1;437644.0;acoustic pop|indiecoustica|neo mellow|pop rock|stomp and holler;Mat Kearney;63
2D0DId36GpUGwIz9D2ecsb;1002.0;-;Enrico Donner;21
2KbxmE4UEOvqLih4YFuka1;513.0;-;ฌามา;11
7FAkzV0YOw0EIXFhmY4RE3;10566.0;-;Jermaine Stewart;45
6L5kgEyFIlckHbMdRM2KXQ;126396.0;christian alternative rock|christian rock|gymcore|post-screamo;Nine Lashes;54
0XhauxEnCMq0tv24DjX5Gp;9688.0;c-pop|classic mandopop|taiwan campus folk|vintage chinese pop;鄭怡;40
2pMVWkucVS130nJx59uAEa;144720.0;cantautor|latin rock|spanish indie pop|spanish modern rock|spanish rock;Sidonie;54
0AF8vOjsrk66ofuPhHCKqW;1764.0;-;Michael Jones;53
54o4dEhFk0IpHzoEOujCww;42.0;-;Coro - La Sirenita;34
685XBGoHznr4Ps7cxCSzLZ;620.0;-;Carlos Garcia;28
6ovZjMkK5p5dWzQeLDDIcF;1438.0;-;稲村オーケストラ;37
4ozpyL0BMzhqUDa98bISQE;1241.0;classical soprano;Lisa della Casa;20
1AcXVuAxteRqG53YrheGdQ;54.0;-;Bible;33
781WTPTstx1pdofBtCsZFs;2452.0;graz indie;Alle Achtung;48
7pAONesUGBXGoWVup6LgOU;143.0;-;Bridgette Bryant;26
0W0wM4xKgZfDpYIWwgUfJy;322.0;-;ทิพย์วรรณ ปิ่นภิบาล;13
6zg73gIYCTCBvxgcKFDACs;28668.0;rock nacional brasileiro;Dominó;32
6sdq9VmQyqzh3cE6msHaXP;37798.0;russian hip hop|russian trap;STED.D;47
15k33gArN2NU6cEYyQC3xZ;51218.0;europop|melodipop|swedish idol pop|swedish pop;Lisa Ajax;44
6Vfc2kpU520XHaSRDRdNCG;17784.0;c-pop|cantopop;Wilfred Lau;41
2W0PvL5xnsP59i2dgTkRF2;251.0;-;Wilku WDZ;45
2R0PAd7Jy1ohyMqnbCg7Ti;4716.0;hip hop tuga;Praso;25
4y8PoupChBX11WsE6lUy3C;288.0;-;유미 Youme;23
1FKfMww5N8dkbyo2sp9nBA;16854.0;bossa nova|exotica|jazz organ|lounge|space age pop;Walter Wanderley;50
4vrcirbPoyFvdc64YBlMof;11659.0;egyptian hip hop;Dinho;37
29gCWEgzaA9LjSy2dVnSD7;2818.0;estonian pop|estonian rock;J.M.K.E.;26
4v0D49goEdstHHCMMlbpt1;94066.0;filmi|malayalam pop|mollywood;Najim Arshad;44
7HlbbNQPacwhJ5nhPm0b6z;570.0;-;Keith Emerson;25
4sewbfr40so8t6Zfh9tmoK;4980.0;belgian dnb;Used;43
2bEPloIrEwXQwm9myrXW2P;58733.0;classic finnish rock|finnish dance pop|finnish hard rock|finnish pop|iskelma|suomi rock;Popeda;50
3OgkziO2oXSmPUkplzHvrF;22686.0;mollywood;Radhika Thilak;36
04jffjb4XIfiZ0inFfdX07;8594.0;german trance|progressive psytrance;Haldolium;34
6Do5SLYbE4WIIOYPkq0eFl;16303.0;liedermacher|vintage schlager;Comedian Harmonists;40
6n4LbMsm0XZmPVh362smaP;2591.0;groove room;Akora;38
3ZziSboeP2gazyGnT28GdV;29630.0;turkish folk;Özlem Taner;35
3NPZs8XgXtaWslUcnIw6rY;52540.0;alternative country|arkansas country|country rock|folk|lilith|roots rock|singer-songwriter;Iris DeMent;53
5rL1bpxszSXKHmVPXR5ZGs;103862.0;-;Amanda Fondell;37
3eEoQE5oW0G0rZZ2Mx6hDg;2924.0;groove room;Constantinne;36
3cnwyMY43RufneO9RVu74L;27038.0;classic french pop;Frédéric François;40
0eraL6w105mDY0qGADLtlI;11912.0;classic thai pop;Peter Corp Dyrendal;32
3QTDHixorJelOLxoxcjqGx;512338.0;alternative r&b|hip hop|indie r&b|indie soul|la pop|r&b|rap|underground hip hop;SiR;70
0z1qlexFKrG5zdYHAj30BP;325.0;-;Xulfi;19
19ra5tSw0tWufvUp8GotLo;3061467.0;soft rock;George Michael;76
6FIs4ALUX7lIwvK3jN91BH;4.0;-;Adigoni Psihrami;7
49PPHx2WvBFfsk6RKE0lCi;641.0;finnish pop;Kalle Lindroth;48
7J2YL38BFK6fxvA6p6NNfx;2997.0;-;La Chilinga;45
0XWofqtHTXBBUDQkjYJNJN;9737.0;pop reggaeton;Merengues Dorados;32
0dLpV8qIDTsIKFvrrcqdz3;0.0;-;Eugene Kusmiak;0
5L2Y03AcUOXCgvRMTy2Gwq;26240.0;j-acoustic|j-rock|shibuya-kei;Keiichi Sokabe;37
5FK8U6x37qfIUicc82GZG7;12.0;-;Machicha Mochtar;21
6rY1h3kpqbTquyR3qYWo08;288053.0;classic russian rock|russian punk|russian rock;Mumiy Troll;53
7ixDpBt15SeLjGHLOOeflO;20.0;-;Nikos Mattheou;3
177dG4gTPSBg2F2KXZdPMW;6261.0;-;Jesús Navarro;57
6jf10ykIfWb2Kuov6zELF4;1865.0;rock uruguayo|uruguayan indie;Astroboy;20
2H32fphWQj9hhVuCOKkchM;19756.0;classic uk pop;The Nolans;44
6Yk2feUXXqt0cYTx8xd4Qo;86.0;-;Whistling Jack Smith;16
0qosUJEoZLJuhIhn8mfJqr;16.0;-;Ella Fitzgerald & The Song Spinners;0
2FKWNmZWDBZR4dE5KX4plR;6104476.0;desi pop|filmi|modern bollywood|punjabi pop;Diljit Dosanjh;69
58tJzsO9p7vFWu5vcLTHhs;2348.0;greek pop;Alcatrash;33
4Eqv5GGscXOiTlT9mYUs54;15.0;-;The Private Lightning Six;0
6B72wjgAkhvxTVCL6xS6mC;213860.0;-;Stephen Puth;62
6ioSaZnY5jrOesgbKFezHD;3484.0;thai teen pop;Kiss Me Five;21
7MqGKGC1ckMmbYiVKOU0ZN;14305.0;electro jazz|italian lounge|nu jazz;S-Tone Inc;42
09admC8JPSuizanrDUzWtd;2787.0;greek trap;GAMEBOY;43
1nVEvn7RMNxj27rn0WE13E;89038.0;afro soul|south african pop;Mr JazziQ;56
5Qv1EsPany9Fc3yyCJnoxw;75291.0;cumbia santafesina;Uriel Lozano;47
6p2loJyTlpQTrK39nGCiCM;11.0;detski pesnichki;Vocal Band "Detsata Na Orfei";17
6MXu7TWZnmykwkXiRJeUMh;560106.0;opm|pinoy indie|pinoy rock|pop rock;Imago;50
5Watafqq9HVhdnxNnb7oS3;861.0;-;Aché Cubano;17
1zV9UjTUevjp5VUddqIUUn;22235.0;-;Mr Hudson;60
0sD9rwKo3qPBs32gi97FNn;44376.0;black metal|dark black metal|metal|norwegian black metal|norwegian metal|pagan black metal;Tsjuder;31
6QWhsOtNSHnGk1LO2rMj63;24385.0;antideutsche|german rock|german street punk;BRDigung;51
3Lz3vEN23Fw0hIelrYEzUD;1978526.0;k-pop|k-pop boy group;EXO-CBX;56
2tJIQxQM0X4lCYERyANSdT;5686.0;vocal trance;Kirsty Hawkshaw;42
6SCtg7QzObvgfKchd5hl07;320.0;carnaval;Peter Loree;31
6Le23Aqwqi28fQUzfv4dHY;279023.0;anthem worship|ccm|christian alternative rock|christian music|christian pop|christian rock|worship;Building 429;53
5Yb40QqYnfRAHZ0TxDPNPS;3749.0;-;N.V.Ú.;19
58zME34zPsQx58YXCyFryH;49455.0;j-poprock|j-rock|japanese garage rock;The Birthday;39
1noHHf9Qt6ILJcApEOfm9l;958.0;indonesian worship;Janice Charlene;30
2Vf41WkCUjjGaAuCF3cd9O;4238.0;kaseko|surinamese pop;Trafassi;36
1DPdrXTao7jRAcBQ8ekACj;959.0;classic turkish pop;Ajda Pekkan - Tanju Okan;19
7dbKeVkihtOifdiu7f3rUg;6686.0;novelty;Lou Monte;40
325U0sbYqQe2MlHmdqGAXC;27181.0;classic peruvian pop;Lucia de la Cruz;32
7vu3z34rL6rJiJVJyi9CfD;4069.0;baroque ensemble|classical performance|italian baroque ensemble;Accademia Bizantina;44
6qgnBH6iDM91ipVXv28OMu;831656.0;escape room|indie soul|lgbtq+ hip hop;KAYTRANADA;74
70WGcXsH1VPrgXz9kqPda3;405.0;hardcore techno;Terrorize;20
017N2VIptuU1ZIehQyCzWM;958.0;-;The Art Farmer Quartet;18
42gqtgEP5hxRvwzHfWjv7M;88.0;-;The Manhattan Musical Company;35
6idjJt47PjFydVRrAlNw4C;19909.0;danish pop;Hans Philip;54
51trtVM0ZCx8RLVshKIWWb;4671.0;czech punk|czech rock;Psi Vojaci;25
1NNT7LXreEsY7C0bHlCWDp;16912.0;-;Daniel Caon;69
5FlgrBF71OneBX2lLRe4Tj;608.0;hardcore techno|rave;Lennie De Ice;19
1N72vLsnz1rjm05JHvCH02;555.0;classical era|german opera|german romanticism;Albert Lortzing;19
3DfDRH5QJf7M1g4y6c0ALC;444.0;-;Lolita;26
1YgfLHmN8WBmunQOPAzxTh;202.0;-;The Harvard Krokodiloes;7
0pcrHqQVneuViQDFP6TKhZ;5681.0;hokkien pop;張秀卿;10
42W0DbppiuIZYntWRUJJnD;751.0;-;Playground Zer0;32
3MeqoOsiOw9SVIkUcfJXJ8;37.0;-;Gabriella Carturan;20
1g9nyCbUH0kbNgXAsw7tUB;15139.0;nederlandse hardstyle;Bankzitters;51
3X2DdnmoANw8Rg8luHyZQb;21729.0;-;Romy;57
37VopouYOyLqeH34jEZ7W9;2165.0;-;Laroz;32
3yQP3LX8hoBRipj8eK7xmE;10705.0;russian edm;The First Station;54
0gM8iIN7dI5gX1L02OFKD6;32.0;-;Orchestra Stavros xarhakos;9
6P7kkhED6EPrfoZuxz20Fo;102630.0;australian alternative rock|australian rock;Spiderbait;55
0CaWnepnGfVPs8uNwOzav6;433950.0;moroccan pop|rai|rif;Zouhair Bahaoui;56
7KlMqMCZbUE9rYpa95R2CV;103040.0;dangdut|dangdut koplo|dangdut remix|javanese dangdut|lagu jawa;Jihan Audy;51
7wG6CP6CsiCgYfIj1JlyEO;1056.0;-;Jimmy Raney Quartet;4
7ElIMwVfaY4lGBHOSCNruU;205.0;dream trance;Onda Del Futuro;17
5eZsZCh6yxZ6MyJFZZzrOf;574.0;-;Nastja;13
4CoyTfyMIZBUTBpLm6sRtn;1565.0;classic cantopop;Bowie Lam;27
7DCIJOYaG1Yj8uVlR4QGlu;11397.0;cowboy western|western swing;Tex Williams;33
3jk39CGeaaSO3FPKNx1RUx;390814.0;alternative r&b|escape room|lgbtq+ hip hop|r&b;Syd;69
1cQNjl59FDiyiqDnmyhMvG;1850.0;-;Rana Mazumder;32
3ixpbCRBVOX0c8g6a6eIVg;6718.0;volksmusik|zillertal;Die Edlseer;34
07ATE522e8aDsEb0JVLYqg;116845.0;melodic hardcore|punk|ska punk|skate punk;Strung Out;50
1WGzvix0HA7NY76CJW6k2C;1.0;-;James MoodyQuintet/Auartet;0
0J6FzqgnUITrdlvJW8R7w0;24678.0;finnish dance pop|finnish idol pop|finnish pop|iskelma;Jesse Kaikuranta;40
6k3TaKByD19x56Bv90ndpj;0.0;-;Saroj Velinkar;0
2CzS0JVgxHgeUrbw5lOKjA;2376.0;classic kollywood;Bhanumathi Ramakrishna;18
1yFFTjDOMJQXG4dmhk9TcC;162591.0;russian hip hop|russian underground rap;Naitivihod;49
334KoYTHF0XSiR89A7OEyF;2713.0;-;Dr Kärlek;35
6Ajz8zC8U3AFd5vARQGmw6;532.0;-;Bird & Macdonald;27
6aWektyglfpO0k93ns3J1Z;3976.0;classic icelandic pop|icelandic metal|icelandic pop;DIMMA;29
5fcx9kxpZOAT1IZwpUgmU7;20139.0;-;Salvador;50
4MUA591QaNW7xiMlMgBJV2;6880.0;uk drill;2smokeyy;58
4Byu6VBhuMYzcoIUrIyLuL;183370.0;cantautor;El Kanka;60
4IyiZtwIUAgoijPHAecLUp;2736.0;cantopop;Louis Koo;38
3IMC79WXhjXUkDHhpsSN8n;47533.0;hip hop quebecois|indie quebecois;FouKi;56
0esNt1hWsO271oogWw8c2o;98.0;-;Robert Paul;25
2A898Bz1BlL0RbbRL1n0RJ;335.0;japanese disney;MAYUMI SUZUKI;35
0LdzDrRc2RESpGqwyhbE3t;8200.0;swedish hip hop|swedish trap pop;Madi Banja;44
5HVgeQaZjNVPyhNyYEwQS7;6032.0;chanson quebecois|country quebecois|musique acadienne;Louis Bérubé;37
4FTMyLkoEE9oEUpCv3Dr4p;230602.0;italian adult pop|italian pop;Briga;48
7hCpk8fOVYHiv4be3BEngV;4188.0;sleep;Meeresrauschen;53
7eju6INRck56la5RLUvMFD;1127.0;salsa colombiana;Clandeskina;25
7LQa8It1omQc5ZpspPFRA2;992.0;-;Capablanca;22
0xM940CrwiH7wrqx3hedal;4720.0;-;P.O.P;32
7tuUo4Kby0sTXYcctxdlYa;4548.0;mainland chinese pop|mandopop;Young;45
1hdKuH2r5ZyarRGZC6vsdA;7378.0;modern salsa;Aguanile;28
36qy5nRn7h7rrHuphonJ6y;10772.0;hungarian pop;New Level Empire;35
1vbVzmoFnkpUgT1AufpnkE;219.0;-;Gerry Monroe;15
0SzASF5sAThohEj1EeyaP5;2337.0;south african gospel;Sammy Malete;17
67Toy6IllSGsNPAetQFFz2;140.0;-;Naina;16
2fWLg15PYt7hPTQngwc6vn;1090.0;ukrainian pop|ukrainian rock;Мері;20
1G6ApFl5vPEZSwidzlkzRO;136.0;-;Tobbe & Gabbe;19
6AmKZ6kQdFR64iIiUsRMHT;21389.0;rap marseille;Graya;51
0DxsiYPUEWLY4HjaUDM8Lk;3734.0;hip hop tuga|rap criolo;Rony Fuego;49
5OB0ZQnwOCy4twLRaXeYWF;1905.0;-;Spinna B-ill,the cavemans;26
4M9g2hG8e19pf25E80lM2w;1656.0;pop romantico;Paolo Salvatore;23
7nlz6YVvJKOJVxDROACxcv;3428.0;barnemusikk|classic norwegian pop;Levende Lys;36
1VfgWum48nwYJcCfdPwWgs;37266.0;baltimore indie|freak folk|indie folk;Michael Nau;50
1HGTHrRQkw0BtevSo1jucU;307684.0;britpop|modern rock;Richard Ashcroft;54
4kaV38iOxMB5wFBHakMfXo;10.0;-;The Pacific Jazzmen;13
08MG1w8piIBNcK7H4TTazQ;116.0;-;Hal Gordon;36
02unuAHr7aoYkTbqTFcZhA;29.0;-;Carmen Duval;0
1hDLyD3cfjliPO2PIgQN0U;74.0;-;Geirfuglarnir;31
5gXyv830nUDDnRLCvVmTCd;970.0;uilleann pipes;Paddy Moloney;32
3imwq8NVUMKzIbmWjRcTd9;143.0;-;Jorge Maldonado;10
3kpSjBJ7SSuQ4rzdieCWSb;16458.0;blackened deathcore|deathcore|progressive deathcore;Walking Dead On Broadway;27
2TeEZ5rfw62Mw15I4RFjXK;69572.0;classic opm|freestyle|opm;Jaya;53
6hODpsM4hhIsyOLkYKXxdK;14619.0;disco polo|polish pop;Sumptuastic;36
3E9yVoz1zA8apnFDn0jAJk;1273.0;narodna muzika|sevdah;Angel Dimov;15
6CTNhXJKT6SdsQspUDIGiY;188608.0;healing|new age|synthesizer;Kitaro;54
0gP5wSp6he2gUcPa5gunV8;8117.0;dutch pop|dutch r&b;Mell & Vintage Future;46
5A49aknVU0AJMFRYMOvYYb;684.0;marimba mexicana|marimba orquesta;Marimba Orquesta Corona De Tapachula;23
3aNymJoi9of70IHrzh2oM9;3869.0;musica popular uruguaya;El Kinto;21
571gGI6PcQbBN0SZ5QEI5i;6003.0;turkish alt pop;Şenceylik;46
1YfEcTuGvBQ8xSD1f53UnK;1746216.0;east coast hip hop|hardcore hip hop|hip hop|pop rap|rap;Busta Rhymes;76
5io8vM6q4wMK12XmOdEYIt;2693.0;bulgarian hip hop;Lora Karajova;21
1lpGeBNSB6d5qy1jW5zYRa;2371.0;laiko|rebetiko;Giota Lidia;23
04EWHXfeAXqrKdqLA7bqxZ;983.0;-;Nuppu Oinas;37
6RAx8RRxoHeJIqD2d0EjOa;147285.0;electronica;HVOB;56
6vflMZnQGYvn6ng6t7Dqh6;974.0;-;Santiago;36
63F9pr5N3duAS7idUvkIwC;20075.0;big band|swing|vintage jazz;Cab Calloway & His Orchestra;30
6RIWQfiz9FbqP5QX1XPvuV;19819.0;classic portuguese pop|fado;Ala Dos Namorados;33
6QVMrnBI51bygImRdISK7u;13259.0;cumbia ecuatoriana|ecuadorian pop;Noe Morales;32
07hev1VgT4pc6wCrapuyZZ;4220.0;barnmusik;Bolibompa;47
1M500h0Xywt61js96ww3w0;477.0;hokkien pop;邱芸子;21
36QJpDe2go2KgaRleHCDTp;10548181.0;album rock|classic rock|hard rock|rock;Led Zeppelin;81
20uIhDhmZY0BJaNicxgxuW;5204.0;-;Sonidos De Lluvia y Tormentas;46
3B2ZGMKcVz6MLE2R3SYcSi;20.0;-;Selim Kusur;14
0zn66Km3MeK24VuWUZydgr;7281.0;latin american classical piano;Gabriela Montero;50
5hLLs4nJdYwC3187Zv6HkI;17625.0;classic hungarian pop|hungarian rock|magyar alternative;Bikini;40
2rbgaZ9RvSFEApTsLPYLh5;6499.0;disco polo;Skaner;30
2yWleHZF4HaaNjmiU8snKO;179385.0;malaysian pop;Nabila Razali;46
05fGdzkhXykmbh0RfoK1jt;11479.0;swedish hip hop;Fonky Fresh;37
1lfMGY3PXMmj6qgwiPqp06;196086.0;indonesian pop;Sheryl Sheinafia;52
4FCvYJ06Q8c4AScPG501KY;5398.0;viral pop;Blame Jones;46
6iyKy3RT5yvMRgKJK54Pzr;386.0;american orchestra|chamber orchestra;Orchestra of St. Luke's;39
7aoFssM2sDyK4BTO7WWaQo;4864.0;mexican rock-and-roll;Los Superclasicos;28
3sklFG9fuDAq3vbIZlkNH6;24672.0;escape room|glitchcore|hyperpop|transpop;Laura Les;66
2kfmnXYxa9yh0RkUBPjSwZ;16633.0;acoustic chill|viral pop;Dan Berk;57
1FrVJr7a4ZTOCSnKz3Fuq1;111007.0;vallenato;Poncho Zuleta;43
1GtCz7dGREueLZNQi7XOgf;76.0;-;Fall;3
5cRPbjGpHYjeiBXfjNWOws;50400.0;entehno|greek pop;Giannis Haroulis;42
6an9YCv0S0Mj3rsaD9Ahpz;52691.0;italian alternative|italian indie pop;Ministri;40
3WYaVkaqreSv0ARzFzXDoW;1433.0;impressionism|neoclassicism;Jean Françaix;27
3sOGmRN0vkQAlxUzVlaYgn;2546.0;nu disco;Cadillac;23
2LjUrV4QgqFt4e7w5hCodG;2864.0;czech folk|slovak pop;Szidi Tobias;31
5EfeY3ojccFjL2J7nQ3jso;238.0;-;Krista Richards;18
2gIHyzlzKxntjQWf8xAGaI;24532.0;indie r&b|modern indie pop;Kamal.;60
6YqhcZlSE8ugUcmoHLw9gz;1150.0;-;Vula;66
7FxVB5xQi2szfC6Us1ag9A;109823.0;malaysian indie|malaysian pop|malaysian punk|rock kapak;Hujan;51
3muhEaQlI1uSDpThLJ8Jd2;1013.0;dutch moombahton;Joshua Khane;37
5ZRzxnTf5tD3K1j9ZQCe7w;10.0;-;Françoise Rosay;3
4ErLqbv0gQ49ED1AKtvrBr;2479.0;swedish pop;HON;53
63GoDAQG85fGap5GdFdPuR;15.0;-;Killa Korpse Gangstaz;0
33QgqCTyg6QmLocI5YEHmk;1236.0;-;Cyntia M.;37
4UCKPWPreWmgrbbMhJQXtD;1.0;-;鍾家華;19
6H2hxPJDMotYBcaMOxVg5q;1302.0;-;Esa;28
6Cg1T82RFVbsVmQv3TKEr6;0.0;-;Baby Shaila;0
0Ab73vRWe4rnoV3Z9r4YhB;2925.0;french indietronica;Omoh;29
14r9dR01KeBLFfylVSKCZQ;935815.0;acoustic pop|irish rock|irish singer-songwriter|neo mellow|singer-songwriter;Damien Rice;65
1P6nUtLVcxTbMzCTByT6SH;1137.0;italian tenor|vintage classical singing;Giovanni Martinelli;4
1PEU2SbGY4yS2Z5H6srbNd;354.0;komedi;Lasse O. Månsson;22
62ySygPs6X5uh2EYMIZhIy;1954.0;uk garage;Wideboys Feat: Dennis G;41
2PQVMx0BpRQhzMWLa7X0T6;102503.0;melodic death metal|melodic groove metal|melodic metalcore|metal|swedish metal;Scar Symmetry;45
6IJZ7zfO5Kc2T1jevVFtze;1124.0;-;Умка и Броневик;19
1zXaSMD9MhDbJkKXlBiIcv;2725.0;romanian folk;Orchestra de muzică populară Mugurel din Chișinău;17
39zY86ZTwRfoLTVJpJVU9r;6089.0;australian psych|psychedelic blues-rock;Buffalo;23
5Jh4UFOCWwleD3kcd88xyh;29334.0;french hip hop|old school rap francais|rap inde;Fabe;40
4Sbf1KgzbfqWYUv4cr4Boh;30.0;-;Crivel E Coro;4
71hjb5G92mGoKRSAW3Cj00;510420.0;classic bollywood|desi pop|filmi|modern bollywood|sufi;Anu Malik;56
7KVOshdFArnWzTvTmTjjWz;2199.0;classic norwegian pop|danseband;New Jordal Swingers;27
1PlmSwksrmZHzVydhdCfYy;425.0;-;Paul Harrington;26
2nnBn2iyqkuOBj85nhGp1k;23646.0;bubblegum dance|eurodance|europop;Infernal;52
0DyXyd0D6fMUsuD6yONANx;748788.0;desi pop|punjabi pop;Miss Pooja;51
